Airline,Source,Destination,Duration,Total_Stops,Price,Journey_Day,Journey_Month
4,0,2,-0.9249444918561093,-1.2283098626241982,7229,-0.8849177267017383,0.2477877451473784
5,2,1,-0.4945136304251837,0.25227850774631816,10791,1.5861685722568497,1.1089710971541669
4,2,1,0.7380838363997394,1.7328668781168346,10368,-0.17889306985642742,1.1089710971541669
5,2,1,-0.21082056266389188,0.25227850774631816,6093,1.5861685722568497,1.1089710971541669
7,3,0,-0.9934221289019383,-1.2283098626241982,4622,-0.5319053982790829,-1.4745789588661986
5,2,1,-0.09343032772818492,0.25227850774631816,8099,0.8801439154115389,0.2477877451473784
1,2,1,0.2978704553908383,1.7328668781168346,13748,-0.8849177267017383,-1.4745789588661986
1,2,1,1.5793805201056392,0.25227850774631816,6587,0.8801439154115389,-1.4745789588661986
4,0,5,-0.41625347380137906,0.25227850774631816,16946,0.5271315869888834,-1.4745789588661986
1,0,2,-0.9445095310120604,-1.2283098626241982,5228,-0.8849177267017383,0.2477877451473784
4,2,1,1.8043784703990777,0.25227850774631816,11848,-0.5319053982790829,-1.4745789588661986
1,0,2,-0.9347270114340848,-1.2283098626241982,5228,0.5271315869888834,-0.6133956068594101
3,2,1,0.5717810035741545,0.25227850774631816,6674,1.5861685722568497,0.2477877451473784
4,4,3,-1.091247324681694,-1.2283098626241982,5678,0.8801439154115389,-1.4745789588661986
4,3,0,-0.26951568013174537,0.25227850774631816,10844,1.2331562438341943,0.2477877451473784
4,3,0,-0.1521254451960384,0.25227850774631816,14781,-1.473271607406164,0.2477877451473784
4,2,1,1.070689502050909,1.7328668781168346,11150,1.5861685722568497,1.1089710971541669
8,1,4,-0.9934221289019383,-1.2283098626241982,11982,1.5861685722568497,1.1089710971541669
2,2,1,-0.22060308224186745,0.25227850774631816,8213,-0.8849177267017383,-1.4745789588661986
4,2,1,-0.6803815024067197,0.25227850774631816,16079,0.8801439154115389,0.2477877451473784
3,2,1,0.4837383273723743,0.25227850774631816,8330,-0.5319053982790829,0.2477877451473784
4,2,1,-0.4945136304251837,0.25227850774631816,10262,-1.473271607406164,1.1089710971541669
4,2,1,1.1000370607848358,0.25227850774631816,10262,-0.8849177267017383,1.1089710971541669
1,4,3,2.6358926345270017,1.7328668781168346,14219,-0.8849177267017383,-1.4745789588661986
7,0,2,-0.954292050590036,-1.2283098626241982,3971,1.2331562438341943,-0.6133956068594101
4,2,1,1.3250350110782743,1.7328668781168346,12273,1.5861685722568497,-1.4745789588661986
4,2,1,0.5424334448402278,0.25227850774631816,7438,0.8801439154115389,-1.4745789588661986
5,2,1,0.3565655728586918,0.25227850774631816,6645,-0.5319053982790829,-0.6133956068594101
3,3,0,-0.7195115807186221,0.25227850774631816,6933,1.2331562438341943,-1.4745789588661986
2,2,1,-0.5434262283150616,0.25227850774631816,4106,-1.2379300551243937,-0.6133956068594101
4,2,1,-0.5825563066269639,0.25227850774631816,17024,-0.8849177267017383,-1.4745789588661986
4,0,2,-0.9249444918561093,-1.2283098626241982,5769,-0.17889306985642742,1.1089710971541669
4,0,2,-0.9445095310120604,-1.2283098626241982,4544,-0.8849177267017383,-0.6133956068594101
1,2,1,1.188079736986616,0.25227850774631816,7480,-1.473271607406164,1.1089710971541669
4,2,1,0.5717810035741545,0.25227850774631816,10262,1.2331562438341943,1.1089710971541669
4,3,0,0.3956956511705941,0.25227850774631816,10844,0.5271315869888834,0.2477877451473784
1,3,0,-0.2010380430859163,0.25227850774631816,8576,1.2331562438341943,0.2477877451473784
1,0,2,-0.9151619722781337,-1.2283098626241982,6961,0.8801439154115389,0.2477877451473784
4,0,5,-0.651033943672793,0.25227850774631816,19225,-0.8849177267017383,-1.4745789588661986
3,1,4,-0.9934221289019383,-1.2283098626241982,5277,0.174119258566228,0.2477877451473784
4,0,5,1.3739476089681522,0.25227850774631816,25735,-1.473271607406164,-1.4745789588661986
4,2,1,-0.6119038653608907,0.25227850774631816,12898,1.5861685722568497,1.1089710971541669
3,0,5,-0.9347270114340848,-1.2283098626241982,8855,0.174119258566228,-1.4745789588661986
7,4,3,-1.091247324681694,-1.2283098626241982,2647,0.174119258566228,1.1089710971541669
4,0,2,-0.9151619722781337,-1.2283098626241982,4544,0.8801439154115389,-0.6133956068594101
4,2,1,2.0195939011145403,0.25227850774631816,12898,1.5861685722568497,0.2477877451473784
1,2,1,1.2272098152985185,1.7328668781168346,10231,-0.17889306985642742,1.1089710971541669
7,4,3,-1.091247324681694,-1.2283098626241982,2017,-1.2379300551243937,1.1089710971541669
4,2,1,0.5717810035741545,0.25227850774631816,12898,0.8801439154115389,0.2477877451473784
1,2,1,0.4250432099045208,1.7328668781168346,12199,-0.5319053982790829,1.1089710971541669
3,4,3,-1.091247324681694,-1.2283098626241982,2754,-0.8849177267017383,0.2477877451473784
5,2,1,-0.0543002494162826,0.25227850774631816,8371,1.5861685722568497,-1.4745789588661986
4,0,2,-0.9151619722781337,-1.2283098626241982,7229,1.5861685722568497,-0.6133956068594101
1,4,3,-1.1108123638376453,-1.2283098626241982,4937,-1.2379300551243937,-1.4745789588661986
8,3,0,0.10222006383132669,0.25227850774631816,8610,-0.5319053982790829,0.2477877451473784
4,0,2,-0.9445095310120604,-1.2283098626241982,5198,-0.17889306985642742,0.2477877451473784
4,3,0,-0.6216863849388663,0.25227850774631816,13626,-0.17889306985642742,1.1089710971541669
4,3,0,0.17069770087715574,0.25227850774631816,13941,-0.17889306985642742,0.2477877451473784
4,0,5,0.033742426785497624,0.25227850774631816,7832,0.8801439154115389,-1.4745789588661986
4,3,0,1.6674231963074195,0.25227850774631816,7341,-0.5319053982790829,0.2477877451473784
3,3,0,-0.9640745701680116,-1.2283098626241982,4804,-1.473271607406164,0.2477877451473784
1,2,1,1.1000370607848358,1.7328668781168346,10467,-1.2379300551243937,1.1089710971541669
8,0,5,-0.954292050590036,-1.2283098626241982,5403,1.2331562438341943,-1.4745789588661986
1,4,3,-1.1108123638376453,-1.2283098626241982,3100,-0.8849177267017383,1.1089710971541669
4,2,1,0.7087362776658127,0.25227850774631816,10262,-1.473271607406164,1.1089710971541669
4,2,1,-0.0543002494162826,0.25227850774631816,10262,-1.473271607406164,1.1089710971541669
5,2,1,-0.40647095422340346,0.25227850774631816,9794,1.5861685722568497,0.2477877451473784
4,0,5,0.19026274003310692,0.25227850774631816,27992,-1.473271607406164,-1.4745789588661986
5,2,1,-0.533643708737086,0.25227850774631816,17267,-0.8849177267017383,-1.4745789588661986
7,1,4,-1.003204648479914,-1.2283098626241982,3543,-0.5319053982790829,0.2477877451473784
3,4,3,-1.091247324681694,-1.2283098626241982,4049,-0.5319053982790829,1.1089710971541669
8,3,0,0.6402586406199836,0.25227850774631816,9345,1.2331562438341943,0.2477877451473784
4,2,1,0.3467830532807162,0.25227850774631816,14714,-1.2379300551243937,1.1089710971541669
4,0,5,-0.5042961500031593,0.25227850774631816,10037,-0.5319053982790829,-1.4745789588661986
5,2,1,-0.18147300392996515,0.25227850774631816,14848,0.8801439154115389,0.2477877451473784
4,2,1,1.6380756375734928,0.25227850774631816,10262,-0.8849177267017383,1.1089710971541669
4,2,1,-0.0543002494162826,0.25227850774631816,14714,-1.473271607406164,1.1089710971541669
0,0,5,-0.9347270114340848,-1.2283098626241982,7652,-1.2379300551243937,-1.4745789588661986
1,2,1,3.19349625047161,3.213455248487351,9128,0.8801439154115389,-1.4745789588661986
4,3,0,0.7087362776658127,0.25227850774631816,9663,-0.5319053982790829,0.2477877451473784
1,2,1,1.6380756375734928,1.7328668781168346,12488,-1.2379300551243937,1.1089710971541669
5,2,1,0.023959907207522044,0.25227850774631816,10197,0.174119258566228,0.2477877451473784
3,2,1,-0.14234292561806283,0.25227850774631816,14871,-1.2379300551243937,-1.4745789588661986
5,2,1,-0.04451772983830702,0.25227850774631816,15135,-0.8849177267017383,-1.4745789588661986
4,3,0,0.2978704553908383,0.25227850774631816,13941,-0.17889306985642742,0.2477877451473784
4,2,1,1.0119943845830557,0.25227850774631816,10262,-0.5319053982790829,1.1089710971541669
3,0,2,-0.9249444918561093,-1.2283098626241982,4823,-0.8849177267017383,-0.6133956068594101
4,2,1,0.4641732882164232,0.25227850774631816,12898,0.8801439154115389,0.2477877451473784
8,0,2,-0.9445095310120604,-1.2283098626241982,5613,-0.5319053982790829,-0.6133956068594101
3,3,0,-0.954292050590036,-1.2283098626241982,4804,0.5271315869888834,1.1089710971541669
4,3,0,0.6989537580878371,0.25227850774631816,14151,-0.5319053982790829,1.1089710971541669
4,2,1,0.023959907207522044,0.25227850774631816,10577,-1.2379300551243937,1.1089710971541669
1,2,1,0.9141691888032999,1.7328668781168346,8875,1.5861685722568497,-1.4745789588661986
3,3,0,-0.9640745701680116,-1.2283098626241982,4804,0.174119258566228,1.1089710971541669
3,0,5,-0.9249444918561093,-1.2283098626241982,6860,-1.2379300551243937,-1.4745789588661986
1,0,5,2.694587751994855,1.7328668781168346,10835,0.5271315869888834,-1.4745789588661986
3,3,0,-0.9738570897459872,-1.2283098626241982,5224,1.2331562438341943,0.2477877451473784
4,2,1,0.11200258340930226,0.25227850774631816,17234,-0.8849177267017383,-1.4745789588661986
3,2,1,-0.5238611891591104,0.25227850774631816,6704,-0.5319053982790829,0.2477877451473784
2,2,1,-0.40647095422340346,0.25227850774631816,4563,1.5861685722568497,-1.4745789588661986
5,2,1,-0.2499506409757942,0.25227850774631816,11789,-0.8849177267017383,1.1089710971541669
4,0,5,0.12178510298727785,0.25227850774631816,11087,-0.17889306985642742,-1.4745789588661986
5,2,1,-0.25973316055376977,0.25227850774631816,7363,0.8801439154115389,-1.4745789588661986
4,3,0,1.2663398936104207,0.25227850774631816,9314,-0.8849177267017383,0.2477877451473784
4,2,1,-0.3869059150674523,0.25227850774631816,12373,-0.5319053982790829,0.2477877451473784
2,0,2,-0.9445095310120604,-1.2283098626241982,3419,1.5861685722568497,0.2477877451473784
4,2,1,1.706553274619322,0.25227850774631816,5963,0.8801439154115389,-1.4745789588661986
3,2,1,0.31743549454678943,0.25227850774631816,6093,1.2331562438341943,1.1089710971541669
3,2,1,0.16091518129918017,0.25227850774631816,6093,-0.17889306985642742,1.1089710971541669
4,2,1,-0.6803815024067197,0.25227850774631816,12373,0.5271315869888834,0.2477877451473784
1,0,5,0.6598236797759347,0.25227850774631816,6987,0.8801439154115389,-1.4745789588661986
4,3,0,0.16091518129918017,0.25227850774631816,9663,-0.5319053982790829,0.2477877451473784
4,2,1,1.42286020685803,0.25227850774631816,12032,1.5861685722568497,-1.4745789588661986
2,2,1,-0.6608164632507686,0.25227850774631816,19495,-0.8849177267017383,-1.4745789588661986
4,0,5,-0.4847311108472081,0.25227850774631816,12284,0.5271315869888834,-1.4745789588661986
1,0,5,0.26852289665691154,0.25227850774631816,8425,-0.5319053982790829,-1.4745789588661986
4,2,1,3.1250186134257807,1.7328668781168346,20064,-1.2379300551243937,-1.4745789588661986
5,2,1,0.20982777918905807,0.25227850774631816,15603,-0.8849177267017383,-1.4745789588661986
3,2,1,-0.8858144135442069,-1.2283098626241982,5000,0.8801439154115389,1.1089710971541669
8,3,0,0.0924375442533511,0.25227850774631816,16932,1.2331562438341943,-1.4745789588661986
1,2,1,1.188079736986616,0.25227850774631816,7480,0.5271315869888834,0.2477877451473784
3,3,0,-0.9640745701680116,-1.2283098626241982,4462,0.5271315869888834,-1.4745789588661986
3,3,0,-0.836901815654329,0.25227850774631816,5276,-0.17889306985642742,0.2477877451473784
5,2,1,0.2000452596110825,0.25227850774631816,13377,0.174119258566228,1.1089710971541669
7,2,1,-0.533643708737086,0.25227850774631816,7084,-0.5319053982790829,-1.4745789588661986
4,4,3,-1.1010298442596698,-1.2283098626241982,8040,-1.2379300551243937,-0.6133956068594101
3,0,2,-0.9347270114340848,-1.2283098626241982,3943,1.5861685722568497,0.2477877451473784
1,2,1,0.8848216300693731,1.7328668781168346,11911,-1.2379300551243937,1.1089710971541669
3,0,2,-0.9249444918561093,-1.2283098626241982,4823,0.174119258566228,-0.6133956068594101
3,1,4,-1.003204648479914,-1.2283098626241982,7295,-0.8849177267017383,-1.4745789588661986
4,2,1,1.236992334876494,0.25227850774631816,12452,1.5861685722568497,-1.4745789588661986
5,2,1,-0.3869059150674523,0.25227850774631816,8307,0.8801439154115389,-1.4745789588661986
1,4,3,-1.091247324681694,-1.2283098626241982,2575,-1.2379300551243937,-0.6133956068594101
5,2,1,0.141350142143229,0.25227850774631816,13727,-0.5319053982790829,0.2477877451473784
4,2,1,0.3565655728586918,1.7328668781168346,10919,-0.17889306985642742,1.1089710971541669
3,1,4,-0.9836396093239627,-1.2283098626241982,4332,-1.2379300551243937,0.2477877451473784
4,0,5,0.8261265126015196,0.25227850774631816,13817,-0.17889306985642742,-1.4745789588661986
8,0,2,-0.954292050590036,-1.2283098626241982,4668,-0.8849177267017383,1.1089710971541669
4,3,0,2.117419096894296,0.25227850774631816,13067,0.5271315869888834,0.2477877451473784
5,2,1,0.18048022045513132,0.25227850774631816,10877,1.2331562438341943,1.1089710971541669
1,2,1,-0.18147300392996515,0.25227850774631816,8879,0.5271315869888834,0.2477877451473784
4,0,5,-0.015170171104380278,0.25227850774631816,13502,-0.8849177267017383,-1.4745789588661986
4,2,1,1.4522077655919567,1.7328668781168346,11150,1.5861685722568497,1.1089710971541669
4,0,5,-0.015170171104380278,0.25227850774631816,14815,-0.8849177267017383,-1.4745789588661986
7,3,0,-0.6412514240948174,0.25227850774631816,10654,1.2331562438341943,-1.4745789588661986
5,2,1,-0.32821079759959887,0.25227850774631816,7618,0.8801439154115389,-1.4745789588661986
6,0,5,-0.6021213457829151,0.25227850774631816,79512,-1.473271607406164,-1.4745789588661986
3,4,3,-1.1010298442596698,-1.2283098626241982,17501,-1.473271607406164,-1.4745789588661986
1,0,5,1.6185105984175416,1.7328668781168346,12725,-0.17889306985642742,-1.4745789588661986
4,2,1,-0.8858144135442069,-1.2283098626241982,4466,0.5271315869888834,1.1089710971541669
4,2,1,1.8924211466008578,1.7328668781168346,13029,0.5271315869888834,0.2477877451473784
0,2,1,0.44460824906047197,0.25227850774631816,6152,0.8801439154115389,0.2477877451473784
1,3,0,0.2880879358128627,0.25227850774631816,10203,-1.473271607406164,0.2477877451473784
7,3,0,-0.6216863849388663,0.25227850774631816,7804,0.174119258566228,0.2477877451473784
1,2,1,1.8532910682889556,1.7328668781168346,9443,-0.17889306985642742,1.1089710971541669
5,2,1,0.49352084695034987,0.25227850774631816,8055,1.5861685722568497,-1.4745789588661986
3,2,1,-0.37712339548947676,0.25227850774631816,6442,0.174119258566228,1.1089710971541669
4,3,0,2.0293764206925156,0.25227850774631816,12692,-0.5319053982790829,1.1089710971541669
4,2,1,0.7380838363997394,1.7328668781168346,13014,-0.17889306985642742,1.1089710971541669
4,2,1,2.068506499004418,1.7328668781168346,14300,1.5861685722568497,1.1089710971541669
4,2,1,2.1761142143621495,1.7328668781168346,15129,1.5861685722568497,0.2477877451473784
5,2,1,-0.24016812139781862,0.25227850774631816,12192,-1.473271607406164,1.1089710971541669
0,3,0,-0.9640745701680116,-1.2283098626241982,4409,-1.473271607406164,1.1089710971541669
4,2,1,1.4032951677020788,1.7328668781168346,17271,-0.8849177267017383,-1.4745789588661986
1,2,1,1.8532910682889556,1.7328668781168346,12646,-0.8849177267017383,-1.4745789588661986
5,2,1,-0.4945136304251837,0.25227850774631816,15147,-0.8849177267017383,-1.4745789588661986
4,0,2,-0.9445095310120604,-1.2283098626241982,7229,-0.8849177267017383,0.2477877451473784
8,3,0,0.5522159644182034,0.25227850774631816,8452,-0.17889306985642742,1.1089710971541669
3,2,1,-0.8858144135442069,-1.2283098626241982,7673,-0.8849177267017383,-1.4745789588661986
4,2,1,0.9630817866931778,1.7328668781168346,13882,0.174119258566228,1.1089710971541669
1,3,0,1.5500329613717125,0.25227850774631816,7001,-1.473271607406164,0.2477877451473784
1,3,0,1.070689502050909,1.7328668781168346,9416,1.2331562438341943,0.2477877451473784
4,2,1,-0.07386528857223376,0.25227850774631816,10262,-0.8849177267017383,1.1089710971541669
5,2,1,0.31743549454678943,0.25227850774631816,8405,0.174119258566228,0.2477877451473784
3,3,0,-0.9738570897459872,-1.2283098626241982,5224,0.5271315869888834,-0.6133956068594101
4,2,1,0.6793887189318859,1.7328668781168346,14300,1.5861685722568497,1.1089710971541669
1,2,1,1.9413337444907357,0.25227850774631816,14042,-1.2379300551243937,-1.4745789588661986
4,3,0,1.657640676729444,0.25227850774631816,10844,-0.17889306985642742,0.2477877451473784
1,0,5,0.6500411601979592,1.7328668781168346,13576,-1.473271607406164,-1.4745789588661986
4,0,5,1.1489496586747137,0.25227850774631816,16736,-0.8849177267017383,-1.4745789588661986
1,0,5,-0.9445095310120604,-1.2283098626241982,4441,1.2331562438341943,-1.4745789588661986
1,3,0,0.19026274003310692,0.25227850774631816,8366,0.5271315869888834,0.2477877451473784
4,2,1,-0.8858144135442069,-1.2283098626241982,9564,0.5271315869888834,1.1089710971541669
4,2,1,1.42286020685803,1.7328668781168346,10909,-0.5319053982790829,-0.6133956068594101
4,2,1,-0.8858144135442069,-1.2283098626241982,7202,-0.17889306985642742,0.2477877451473784
7,1,4,-0.9934221289019383,-1.2283098626241982,3543,0.5271315869888834,0.2477877451473784
3,1,4,-0.9836396093239627,-1.2283098626241982,3850,1.2331562438341943,0.2477877451473784
3,2,1,-0.14234292561806283,0.25227850774631816,14871,-0.8849177267017383,-1.4745789588661986
3,4,3,-1.091247324681694,-1.2283098626241982,2227,1.5861685722568497,-1.4745789588661986
4,2,1,0.5424334448402278,0.25227850774631816,10262,0.174119258566228,1.1089710971541669
1,0,2,-0.9445095310120604,-1.2283098626241982,6961,-0.5319053982790829,1.1089710971541669
1,3,0,-0.9738570897459872,-1.2283098626241982,5195,-0.17889306985642742,-0.6133956068594101
0,3,0,-0.9738570897459872,-1.2283098626241982,4409,-0.17889306985642742,-0.6133956068594101
3,0,5,-0.9347270114340848,-1.2283098626241982,6860,1.2331562438341943,-1.4745789588661986
4,0,5,1.236992334876494,0.25227850774631816,11087,0.5271315869888834,-1.4745789588661986
1,0,2,-0.9347270114340848,-1.2283098626241982,5228,-0.8849177267017383,0.2477877451473784
1,2,1,1.8532910682889556,1.7328668781168346,14221,-1.2379300551243937,-1.4745789588661986
4,2,1,1.5304679222157613,1.7328668781168346,15129,0.8801439154115389,0.2477877451473784
4,3,0,0.9924293454271045,0.25227850774631816,9663,1.2331562438341943,0.2477877451473784
1,3,0,2.3130694884538077,1.7328668781168346,9626,-0.5319053982790829,0.2477877451473784
4,3,0,-0.6021213457829151,0.25227850774631816,11134,1.2331562438341943,-1.4745789588661986
4,4,3,-1.091247324681694,-1.2283098626241982,5678,1.5861685722568497,1.1089710971541669
5,2,1,0.12178510298727785,0.25227850774631816,15867,-0.8849177267017383,-1.4745789588661986
1,2,1,1.5109028830598101,0.25227850774631816,24017,-1.2379300551243937,-1.4745789588661986
8,0,2,-0.9347270114340848,-1.2283098626241982,5403,0.174119258566228,-0.6133956068594101
4,3,0,1.6674231963074195,0.25227850774631816,9314,-1.473271607406164,0.2477877451473784
3,0,2,-0.9347270114340848,-1.2283098626241982,3943,1.2331562438341943,-0.6133956068594101
3,0,5,-0.6901640219846953,0.25227850774631816,5397,0.174119258566228,-1.4745789588661986
4,2,1,1.9022036661788335,1.7328668781168346,10824,0.174119258566228,1.1089710971541669
7,4,3,-1.1010298442596698,-1.2283098626241982,1759,0.8801439154115389,-1.4745789588661986
4,0,2,-0.9249444918561093,-1.2283098626241982,3502,0.174119258566228,0.2477877451473784
5,2,1,-0.37712339548947676,0.25227850774631816,10678,1.2331562438341943,1.1089710971541669
4,2,1,2.234809331830003,1.7328668781168346,13376,-0.5319053982790829,1.1089710971541669
1,2,1,-0.9347270114340848,-1.2283098626241982,5201,-0.17889306985642742,1.1089710971541669
0,2,1,-0.34777583675555,0.25227850774631816,8759,-1.2379300551243937,1.1089710971541669
4,2,1,-0.21082056266389188,0.25227850774631816,15554,-0.5319053982790829,0.2477877451473784
4,2,1,0.933734227959251,1.7328668781168346,13014,-0.17889306985642742,1.1089710971541669
3,1,4,-0.9836396093239627,-1.2283098626241982,3540,-0.17889306985642742,1.1089710971541669
4,2,1,1.8043784703990777,0.25227850774631816,6017,1.5861685722568497,-1.4745789588661986
0,2,1,0.4348257294824964,0.25227850774631816,8759,-0.8849177267017383,1.1089710971541669
5,2,1,0.20982777918905807,0.25227850774631816,13838,-1.2379300551243937,-1.4745789588661986
1,2,1,-0.9151619722781337,-1.2283098626241982,6934,0.8801439154115389,-0.6133956068594101
3,3,0,-0.9640745701680116,-1.2283098626241982,4804,1.2331562438341943,-0.6133956068594101
3,1,4,-0.9836396093239627,-1.2283098626241982,4332,1.2331562438341943,-1.4745789588661986
7,2,1,-0.5238611891591104,0.25227850774631816,6749,0.8801439154115389,-0.6133956068594101
3,1,4,-0.9934221289019383,-1.2283098626241982,3597,1.5861685722568497,0.2477877451473784
5,2,1,-0.32821079759959887,0.25227850774631816,8073,0.174119258566228,0.2477877451473784
5,2,1,0.22939281834500921,0.25227850774631816,9646,-0.5319053982790829,1.1089710971541669
3,3,0,-0.9640745701680116,-1.2283098626241982,6565,-1.473271607406164,-1.4745789588661986
4,3,0,-0.2499506409757942,0.25227850774631816,11134,1.2331562438341943,-1.4745789588661986
2,3,0,-0.2988632388656721,0.25227850774631816,6945,0.174119258566228,0.2477877451473784
8,0,2,-0.954292050590036,-1.2283098626241982,4668,1.5861685722568497,1.1089710971541669
7,3,0,-0.9934221289019383,-1.2283098626241982,3841,-1.473271607406164,-0.6133956068594101
5,2,1,-0.23038560181984305,0.25227850774631816,11667,1.5861685722568497,-1.4745789588661986
7,0,2,-0.9347270114340848,-1.2283098626241982,3971,-1.473271607406164,1.1089710971541669
1,3,0,0.053307465941448785,0.25227850774631816,7795,1.2331562438341943,-1.4745789588661986
5,2,1,-0.37712339548947676,0.25227850774631816,9103,1.5861685722568497,0.2477877451473784
3,2,1,0.053307465941448785,0.25227850774631816,6171,1.5861685722568497,-1.4745789588661986
0,2,1,0.4250432099045208,0.25227850774631816,6752,0.174119258566228,0.2477877451473784
2,3,0,-0.37712339548947676,0.25227850774631816,5171,-1.473271607406164,-0.6133956068594101
4,3,0,0.2978704553908383,0.25227850774631816,13469,-0.5319053982790829,1.1089710971541669
0,0,2,-0.9347270114340848,-1.2283098626241982,4282,-0.5319053982790829,0.2477877451473784
1,3,0,1.8728561074449066,0.25227850774631816,7211,-1.473271607406164,-0.6133956068594101
5,2,1,-0.25973316055376977,0.25227850774631816,6673,1.5861685722568497,-1.4745789588661986
4,3,0,-0.4358185129573302,0.25227850774631816,10844,-0.5319053982790829,1.1089710971541669
3,2,1,0.20982777918905807,0.25227850774631816,8285,0.8801439154115389,-1.4745789588661986
4,3,0,0.2880879358128627,0.25227850774631816,14231,1.2331562438341943,-1.4745789588661986
1,2,1,1.6478581571514683,1.7328668781168346,14431,1.5861685722568497,1.1089710971541669
4,2,1,1.3250350110782743,0.25227850774631816,10262,0.174119258566228,1.1089710971541669
3,2,1,-0.16190796477401398,1.7328668781168346,9413,-1.2379300551243937,-1.4745789588661986
1,0,5,-0.7977717373424267,0.25227850774631816,6273,-1.2379300551243937,-1.4745789588661986
1,0,5,0.4837383273723743,0.25227850774631816,6781,-1.2379300551243937,-1.4745789588661986
7,1,4,-0.9640745701680116,-1.2283098626241982,3807,1.2331562438341943,-1.4745789588661986
3,1,4,-0.9934221289019383,-1.2283098626241982,3597,-0.17889306985642742,0.2477877451473784
3,2,1,-0.6999465415626709,0.25227850774631816,6147,-0.5319053982790829,0.2477877451473784
3,2,1,-0.7292941002965976,0.25227850774631816,5073,-1.473271607406164,-0.6133956068594101
4,2,1,-0.40647095422340346,0.25227850774631816,13244,0.8801439154115389,-1.4745789588661986
4,2,1,1.3152524915002985,1.7328668781168346,10919,0.174119258566228,1.1089710971541669
0,3,0,-0.9738570897459872,-1.2283098626241982,3782,1.5861685722568497,-1.4745789588661986
3,0,5,-0.6803815024067197,0.25227850774631816,9165,0.174119258566228,-1.4745789588661986
4,2,1,1.3837301285461276,0.25227850774631816,12373,-0.5319053982790829,0.2477877451473784
3,1,4,-0.9934221289019383,-1.2283098626241982,5277,-0.8849177267017383,1.1089710971541669
